"Gender" "Race" "Hisp" "Age" "Relate"
NA 1 NA 60 2
NA NA 1 31 3
NA 1 1 NA 3
NA 1 1 66 2
2 1 3 12 NA
2 1 3 7 NA
1 1 3 6 NA
NA 1 1 NA 2
NA 1 1 48 2
2 NA NA 11 NA
2 1 1 75 NA
NA 1 1 43 3
2 2 1 NA 2
NA NA NA NA NA
1 1 NA 11 3
1 2 1 15 3
NA 2 1 12 3
NA 2 1 48 NA
1 NA 1 76 2
1 NA NA NA 2
2 7 1 16 NA
NA 7 1 13 NA
2 NA 1 6 NA
2 1 NA 48 12
1 1 NA NA 2
1 1 1 12 3
NA 1 1 83 NA
2 1 1 NA 2
1 1 1 8 3
2 1 1 NA NA
NA 1 1 NA 2
NA 1 NA NA 3
1 1 NA NA 3
NA 1 1 41 2
1 NA 1 23 NA
NA 1 NA 56 2
2 1 1 15 NA
1 1 NA NA NA
2 1 1 NA NA
1 1 1 NA 3
NA 1 NA 47 NA
2 1 1 23 3
2 1 NA 18 3
2 1 1 59 2
1 NA 1 48 NA
NA 1 1 81 NA
1 1 1 32 2
1 1 1 3 3
2 NA NA 46 2
1 1 1 19 3
1 1 1 NA 4
NA 1 NA NA 3
1 1 2 NA 3
1 1 2 6 3
1 1 NA NA 2
NA NA NA 15 13
1 1 1 13 NA
1 7 2 NA NA
1 NA 2 2 NA
2 2 1 43 NA
2 NA 1 70 2
1 1 NA 56 NA
1 1 1 NA 2
2 NA NA 52 2
NA 1 1 24 NA
1 NA 1 NA 2
2 1 1 8 3
2 1 1 6 NA
2 1 1 53 2
1 NA NA 18 4
NA 1 1 75 9
NA 1 1 14 NA
1 1 NA 12 3
NA NA NA 9 NA
NA 1 1 21 3
NA 1 1 NA 2
2 1 NA 50 NA
2 1 NA NA 2
1 1 1 46 2
1 1 NA 16 NA
1 NA 1 14 3
2 1 1 32 NA
NA 1 1 2 3
NA 2 1 26 12
2 NA NA NA NA
NA 8 1 8 NA
2 4 NA 9 NA
1 1 2 NA 2
2 NA 2 19 NA
2 1 2 8 3
1 NA 1 55 NA
2 1 NA NA 2
2 1 1 80 NA
2 NA 1 60 2
2 NA 1 38 5
NA NA 1 NA 8
1 NA 1 55 2
NA 1 1 25 3
1 1 1 NA NA
2 1 1 NA NA
NA 1 1 45 3
1 NA NA 40 2
2 1 1 49 2
2 NA 1 NA NA
NA NA NA NA 2
NA 1 NA 18 NA
2 NA 1 12 NA
2 6 1 NA NA
1 1 1 62 2
2 1 1 55 2
2 1 1 22 NA
1 1 1 72 2
NA 1 1 NA 2
1 1 5 38 2
1 1 NA 5 3
2 1 NA NA 3
1 NA 1 NA 2
2 1 1 NA 2
1 1 1 8 3
2 NA NA NA 3
1 NA 1 NA NA
1 1 NA 7 3
1 1 1 4 3
1 7 NA 28 NA
NA NA NA 23 12
2 1 NA NA 2
NA 1 1 73 9
1 1 1 25 2
NA 1 1 66 2
2 NA 1 42 3
1 1 NA 47 2
2 NA NA 15 NA
NA NA NA 10 3
NA NA NA NA NA
NA 1 1 6 3
1 NA NA 68 2
NA 1 NA NA NA
2 1 1 NA 8
2 1 1 10 3
NA 1 NA 8 NA
1 1 1 6 3
NA NA 1 NA 2
NA 1 1 27 3
NA 1 NA 63 2
2 1 1 60 2
1 NA NA 20 NA
2 1 1 36 2
1 1 1 34 3
2 NA NA 23 2
1 7 NA 25 3
2 1 NA NA NA
2 2 1 32 2
2 NA NA 11 5
2 2 1 NA 5
1 1 1 NA NA
2 4 1 85 2
1 NA 1 NA 2
1 1 1 NA 3
1 1 1 NA NA
2 NA 1 NA 2
2 1 1 NA 2
2 NA 1 11 3
2 2 NA 57 2
1 2 1 15 NA
2 NA 1 21 3
1 1 NA 15 NA
2 1 1 NA 2
2 NA 1 NA NA
2 1 1 NA NA
1 1 NA NA 3
NA 1 1 31 2
NA 1 1 11 NA
2 NA 1 NA 2
NA 1 1 17 3
NA 1 NA 27 2
2 1 1 NA 3
NA 1 NA 1 3
2 NA 1 11 NA
1 1 1 8 NA
1 NA 1 NA NA
1 1 1 3 3
NA 1 1 NA 2
2 1 1 NA 2
2 7 NA 64 NA
1 NA NA NA NA
1 1 NA 11 3
NA 1 NA 84 2
2 1 NA NA 2
2 NA 1 NA 2
1 NA 4 10 NA
NA 1 4 NA NA
NA 1 5 6 NA
2 1 1 78 2
2 1 1 85 2
1 NA 1 58 3
1 1 NA 85 2
NA NA 2 69 12
NA 1 1 NA 2
NA NA 1 NA NA
2 1 NA 47 2
NA 1 1 18 NA
NA 1 1 15 NA
2 1 NA NA 2
1 NA 1 3 NA
NA NA NA NA NA
NA NA 1 60 2
2 1 1 61 2
NA 1 1 60 2
NA 1 1 NA 3
1 1 1 29 5
1 1 1 NA NA
NA 1 NA 56 3
NA 1 3 NA 8
2 1 1 NA 2
NA 1 1 NA 2
2 1 NA 71 2
2 NA NA 64 2
NA NA NA NA 3
1 NA NA NA 2
1 2 NA NA 12
2 NA 1 33 2
NA 1 1 11 3
2 1 1 33 NA
NA 1 1 48 NA
1 1 1 18 3
2 1 1 NA 2
2 1 1 44 2
2 1 1 12 3
1 NA NA NA NA
2 1 1 NA NA
2 1 NA 22 NA
1 1 1 NA 12
2 NA 1 38 2
2 1 1 10 3
1 1 1 7 NA
1 9 NA 16 3
NA 9 1 9 NA
2 6 1 NA 2
2 NA 1 NA 3
2 1 1 72 NA
NA NA NA 9 NA
NA 1 1 NA 3
1 NA 1 NA 2
2 NA NA 4 3
NA NA 1 NA 2
1 2 1 NA 3
NA 2 1 4 NA
2 1 NA 58 3
1 NA 1 59 10
2 1 1 NA 3
NA 1 1 NA 8
2 1 1 7 NA
1 1 1 NA 2
2 NA 1 NA 2
NA NA NA NA NA
1 1 1 2 NA
1 7 NA 7 NA
NA 7 2 NA NA
NA 7 2 2 3
2 1 1 33 2
1 1 1 8 3
2 1 1 NA 2
NA 1 2 37 2
1 NA 2 3 3
NA 1 NA NA NA
1 NA 1 43 2
1 2 1 4 3
NA 1 1 NA 2
NA 1 1 NA 2
2 NA NA NA 2
2 1 1 12 NA
1 1 1 10 3
2 1 1 53 NA
NA 6 1 17 3
1 NA 1 NA 3
2 NA 1 NA 2
2 1 NA 27 2
2 NA 1 2 3
2 1 1 NA 2
1 1 NA 17 NA
2 NA 1 48 2
NA 1 1 21 3
2 1 1 NA NA
2 1 1 NA 2
1 NA 1 16 5
NA 1 1 NA NA
NA 1 1 5 4
1 3 1 NA NA
2 1 1 3 NA
1 1 2 NA 2
NA 1 NA 9 NA
NA 1 2 7 NA
1 NA 1 5 3
NA 1 1 47 2
2 1 1 18 NA
2 1 1 57 NA
1 1 1 NA 2
NA 1 1 58 2
NA 1 NA 21 3
NA 2 1 68 11
NA 2 1 21 11
1 NA 4 7 13
NA 1 1 56 2
2 NA 1 29 NA
1 NA NA 37 2
1 1 1 2 3
1 1 1 NA NA
NA NA 1 15 NA
1 NA 1 6 NA
1 1 1 53 11
2 7 3 20 NA
2 1 1 22 8
2 1 1 74 NA
NA 1 NA 54 3
1 1 1 NA 3
2 NA 1 NA 2
1 1 1 2 3
2 1 1 NA NA
2 NA 1 48 2
1 1 NA NA 2
2 1 NA NA NA
NA 1 NA NA 3
2 NA 1 49 NA
1 NA NA 17 3
2 NA 1 69 2
NA 1 NA 70 NA
2 NA 1 41 2
2 1 1 12 3
2 1 NA 41 NA
NA 1 1 27 12
2 NA 1 24 NA
1 1 1 7 3
2 7 5 15 NA
2 NA 5 13 NA
2 1 1 NA 2
NA 1 1 NA 8
NA 1 1 NA 3
2 NA 1 4 NA
2 1 NA NA 2
2 NA 1 69 6
2 2 NA 16 3
2 1 1 NA 2
1 NA 1 26 3
2 NA 1 17 3
NA 1 1 NA 2
NA NA NA 45 2
2 2 NA NA 3
2 2 NA 4 8
2 NA 1 NA 2
2 NA NA 63 2
2 2 1 69 13
NA 1 NA 38 NA
NA 1 1 NA NA
NA NA 2 NA 2
2 7 2 4 NA
2 2 1 23 3
NA 1 1 NA 2
1 1 1 21 3
2 1 1 15 3
NA 1 NA NA 2
NA 1 1 73 NA
1 1 1 60 2
2 1 1 NA 3
NA 1 1 14 3
NA 2 NA 39 3
1 2 1 37 3
2 NA 1 NA 2
NA 1 1 28 13
NA 1 5 NA 2
2 1 2 NA 2
1 1 NA NA 3
NA 1 2 5 3
NA 1 1 23 12
NA 1 1 40 2
1 NA 1 8 NA
NA NA 1 6 3
NA NA 2 29 2
2 NA 2 5 3
NA 1 NA 72 2
2 1 1 NA 2
1 8 1 4 NA
1 8 1 3 NA
2 1 NA NA 12
2 2 1 34 3
2 1 1 NA 2
1 1 1 NA NA
NA 1 1 4 NA
1 1 1 22 NA
2 1 1 NA 2
2 1 1 15 NA
1 1 1 NA NA
1 NA 1 49 2
1 1 NA 16 5
2 1 NA NA 2
1 1 1 53 NA
1 2 1 15 NA
2 1 1 29 12
2 1 1 NA 2
2 1 1 62 2
NA NA 1 67 2
2 1 1 63 2
2 1 1 NA NA
2 1 1 NA 2
NA NA 1 44 NA
1 1 1 35 NA
NA 1 1 51 12
NA NA NA 34 12
2 NA 1 12 3
NA NA 1 49 13
NA 1 1 NA 2
NA 1 1 NA 2
2 1 NA NA NA
2 1 1 NA 2
1 NA 1 16 NA
1 NA 1 13 NA
2 1 NA NA NA
2 NA 1 52 2
2 2 NA NA 2
2 2 1 2 NA
NA 2 NA 48 2
NA 1 NA 48 NA
NA 1 1 72 NA
2 NA 1 NA 2
NA NA 1 42 2
2 1 NA 19 NA
NA 1 1 14 3
1 2 NA 10 3
NA NA 1 4 3
2 1 1 72 NA
NA 1 1 25 2
2 1 1 NA NA
1 1 1 10 3
2 1 NA 9 NA
2 1 1 78 2
1 NA NA 86 NA
1 1 1 49 NA
2 NA NA 25 2
NA NA NA 4 3
2 1 1 2 NA
NA 1 NA 31 12
1 1 NA NA NA
2 NA 1 NA 2
2 NA 1 NA 3
NA 6 1 6 NA
2 1 1 NA 2
1 1 NA 8 3
2 NA 1 6 3
2 1 1 74 NA
2 1 2 49 12
2 1 1 73 NA
2 1 1 NA 2
2 1 NA 17 3
1 1 NA 13 3
NA 1 NA NA 2
2 1 NA NA 3
2 NA NA 6 3
2 NA NA 53 2
NA NA 2 NA 12
1 1 NA NA 2
2 1 1 3 4
1 NA NA 61 2
2 1 NA 75 NA
NA 1 NA 62 NA
NA NA 1 26 5
2 NA 1 21 NA
2 1 2 19 12
2 6 NA 48 2
NA NA 1 17 3
2 8 1 NA 2
2 1 NA NA 2
1 1 NA 35 6
2 1 1 63 7
NA NA 1 66 13
1 1 1 38 2
2 1 1 15 3
1 1 1 13 3
NA 1 NA 11 3
2 1 NA NA 2
2 NA 1 13 3
1 NA 1 7 NA
2 2 1 5 NA
NA NA 1 80 2
NA 1 1 NA 2
NA 1 1 25 NA
NA 1 1 23 3
1 NA NA 12 3
2 1 1 10 NA
2 1 1 NA 2
NA 1 1 9 3
NA 1 NA 5 3
1 1 1 20 3
2 NA NA NA 3
NA 1 1 NA 2
NA 1 NA 7 3
2 2 1 54 3
NA NA NA 53 7
NA NA NA 52 2
1 1 1 NA 2
1 1 1 41 3
2 NA 1 NA 3
1 1 1 NA NA
2 1 NA 54 2
1 1 NA 22 3
2 NA 2 44 12
NA 1 2 15 12
NA NA NA NA 12
NA 1 NA 26 NA
NA 1 1 NA 2
2 1 NA NA 2
2 NA 1 NA 2
NA 6 NA 4 3
NA 1 NA NA 2
2 3 1 64 NA
2 1 1 67 NA
1 1 NA 60 3
1 1 NA NA 2
NA 1 1 NA NA
2 1 1 37 3
2 NA 1 NA NA
1 1 NA 6 3
2 1 1 NA 12
NA 1 1 13 NA
2 1 1 27 6
NA 1 5 NA 12
2 1 1 65 2
2 1 NA 47 2
2 1 1 NA NA
NA 1 1 NA 2
1 1 NA NA NA
NA 1 1 5 3
1 2 1 51 2
2 8 1 24 NA
2 NA 1 14 NA
1 1 1 29 NA
2 1 1 33 2
2 1 1 NA NA
NA NA 1 70 2
2 NA 1 39 2
1 NA 1 NA 2
NA 2 NA 23 3
2 NA 1 22 3
1 NA 1 21 3
1 1 1 53 3
NA 1 1 69 2
2 NA 1 74 2
2 1 1 81 2
2 1 1 12 3
NA NA 1 NA 3
NA 1 1 54 2
2 1 1 19 3
2 NA 1 49 NA
NA 1 NA NA 2
1 NA 1 20 3
NA 4 1 32 6
1 4 1 32 11
2 4 NA 1 NA
2 1 NA 33 12
1 1 1 63 2
2 NA NA 76 NA
NA NA 1 NA 2
1 1 NA 42 NA
1 1 1 NA NA
2 NA 1 2 3
NA 1 NA 72 NA
2 NA NA NA 2
2 NA 1 9 NA
NA 1 1 NA NA
2 NA NA 22 3
2 1 NA 67 13
1 1 4 22 13
2 1 1 84 7
2 1 1 70 2
1 NA NA 55 2
2 NA 4 22 3
2 NA NA 74 7
1 1 1 NA 2
NA 1 NA 14 3
2 1 NA NA NA
NA NA NA NA NA
1 2 NA 2 NA
2 1 NA NA 2
2 1 1 NA 2
NA NA 1 10 3
NA NA 1 69 2
2 1 1 80 NA
NA 1 1 55 3
2 NA 1 53 3
1 NA 1 NA 2
1 1 1 NA 7
NA 1 NA 83 7
2 1 2 26 3
NA 1 2 19 3
2 NA 1 62 2
2 NA NA 55 2
2 1 1 NA NA
2 1 1 21 3
2 NA 1 37 2
1 NA 1 10 NA
1 1 1 5 NA
NA NA 1 42 2
2 1 1 NA 3
1 1 1 NA NA
1 2 NA 31 2
NA 2 1 NA 8
2 1 1 NA 2
NA NA NA NA 2
1 1 NA 31 2
2 1 1 3 3
NA NA 1 1 3
NA NA 1 37 3
NA NA 1 NA 2
2 4 NA NA 2
NA 1 1 63 2
NA 1 1 NA 2
2 1 NA NA 3
NA 1 NA 13 NA
2 6 1 NA 2
NA 6 1 NA NA
NA 1 1 38 2
2 NA NA 4 NA
1 1 1 37 2
NA 1 NA 14 3
2 1 1 10 NA
1 NA 1 NA 2
2 1 NA 81 2
NA 1 1 46 3
1 1 NA 20 12
NA 1 1 NA 2
1 1 1 33 2
1 NA 1 2 3
2 1 1 53 2
NA NA NA 26 3
2 NA 1 59 12
1 6 1 NA NA
2 NA 1 NA 3
1 8 1 NA 3
1 NA 1 NA NA
2 2 1 11 3
1 2 1 2 3
1 NA 1 NA 13
2 NA 1 NA 2
NA NA 1 NA 3
2 1 NA 15 3
2 NA NA 46 NA
NA 1 1 53 10
1 1 1 NA 2
1 2 1 40 2
1 NA NA NA 2
NA 1 NA 4 NA
1 1 1 NA 2
NA 1 1 55 2
2 3 NA NA NA
1 1 NA 79 NA
NA 1 1 18 NA
1 NA 1 72 2
NA NA 1 39 NA
NA NA 1 14 NA
2 NA 1 8 NA
NA 1 1 NA NA
1 1 1 10 5
2 2 1 NA NA
NA 7 2 76 2
2 2 NA 87 NA
2 2 1 63 12
NA NA 1 NA 2
NA 1 1 12 3
2 NA NA 10 3
1 1 1 NA 2
2 8 1 14 3
2 NA NA 30 2
2 6 1 NA 2
1 6 1 26 3
NA 6 1 NA NA
2 1 NA 21 NA
NA 1 NA NA 12
1 1 NA NA NA
1 1 NA 48 NA
NA 1 NA NA NA
NA NA 1 62 2
NA 1 1 58 2
2 1 1 NA 2
2 NA 1 40 2
1 1 NA 18 NA
NA 1 1 14 3
NA 1 1 76 NA
1 2 1 22 NA
2 1 1 56 4
1 NA NA 31 2
NA 8 1 2 3
NA 2 NA NA 12
2 1 1 NA 2
1 NA NA 42 2
1 1 1 12 NA
1 1 1 9 3
1 1 NA 71 NA
NA NA 1 NA NA
NA 1 1 15 3
2 1 1 NA 2
1 1 NA NA NA
2 2 1 22 13
2 1 1 NA 2
1 2 1 32 NA
1 NA 1 NA 2
2 NA 1 NA NA
NA 1 1 NA 2
1 NA 1 24 4
2 NA NA 52 2
1 2 1 NA NA
NA 2 1 NA 8
1 NA 1 NA 2
2 2 NA NA 3
NA 2 1 40 12
2 1 NA NA 3
NA NA 1 67 2
2 1 NA NA 2
NA 1 1 NA 2
2 8 NA 3 NA
2 3 1 11 NA
1 2 1 18 NA
NA 1 2 NA 6
2 1 3 NA 7
NA 2 1 21 8
NA 1 1 NA 2
2 NA 1 20 NA
2 1 1 NA NA
2 NA 1 NA NA
NA 1 1 9 3
2 1 1 6 NA
2 NA NA 37 2
2 1 NA 6 NA
2 NA NA 3 3
1 2 1 NA 2
1 2 NA 25 3
1 NA 1 12 3
2 1 1 NA 2
2 1 NA NA 2
2 NA NA 14 3
1 1 1 9 3
1 1 1 5 NA
2 1 1 1 3
NA NA NA 22 12
2 1 1 21 12
NA 1 NA 42 NA
1 NA 1 68 2
1 NA NA NA 7
2 1 1 64 2
NA NA 1 NA 2
2 NA NA 35 2
1 6 1 9 NA
1 NA 1 8 3
1 NA 1 15 NA
2 NA 1 59 2
NA 1 1 61 2
NA 6 1 85 2
NA 8 NA NA 12
2 1 1 43 2
2 1 1 17 5
2 1 1 16 5
2 NA 1 48 2
NA 8 1 12 3
2 1 NA NA 3
2 3 NA 56 12
2 NA 1 NA 2
2 8 NA NA 3
1 NA NA 14 3
2 1 1 31 2
2 NA 1 51 2
1 1 NA 26 3
1 1 1 NA 3
NA 1 NA 73 2
1 NA 1 NA 2
2 1 NA NA 3
1 NA 1 NA NA
NA 1 1 55 2
NA 1 NA 15 3
NA 1 1 NA NA
2 2 NA 15 3
1 2 1 9 3
2 NA 1 4 NA
1 1 1 NA 2
2 NA NA 23 3
NA 1 NA 17 NA
2 1 1 NA 2
NA 1 1 20 3
NA 1 2 NA 2
2 NA 1 NA 2
2 2 NA NA 2
2 2 1 8 3
2 1 NA 12 NA
1 NA NA NA 12
2 1 5 NA 2
NA NA 3 14 NA
2 NA 3 NA NA
NA 1 NA 48 2
NA NA NA NA 3
NA 1 2 40 2
2 1 NA 13 3
1 NA 2 5 NA
2 2 NA NA 2
2 NA NA 18 NA
2 NA 1 NA NA
1 NA NA 22 3
NA 1 NA 18 NA
1 NA 1 NA 2
NA NA NA 7 3
2 1 1 35 2
2 1 NA 14 NA
2 1 1 11 NA
NA 1 2 NA 2
1 1 2 NA NA
2 1 1 35 2
NA 1 1 NA 3
1 1 NA 18 5
2 2 1 53 3
NA 2 1 33 NA
2 2 NA 12 NA
2 1 1 NA NA
2 1 1 NA 2
1 NA 1 11 NA
1 8 NA 27 3
2 1 1 NA 2
NA NA 1 NA 2
2 1 1 64 2
1 1 NA 50 3
NA 1 1 NA NA
2 1 1 4 3
1 NA 1 18 5
2 1 NA 78 2
2 1 1 59 2
2 1 1 NA NA
2 1 1 48 2
NA 1 NA 17 NA
2 1 1 NA NA
2 1 1 NA 2
NA NA NA 56 NA
1 1 NA 35 3
1 NA NA 33 NA
1 1 1 6 3
2 NA 1 NA 3
1 1 NA 4 NA
NA 1 1 73 NA
2 1 1 NA 2
2 1 1 17 3
2 1 NA 42 NA
1 1 NA 12 3
NA 1 NA 9 NA
1 NA 1 30 3
1 4 1 34 2
1 1 NA 42 NA
1 NA 1 4 NA
2 NA NA 13 5
1 1 NA 32 NA
1 4 NA NA NA
1 8 5 13 3
2 1 1 50 2
1 NA 1 NA 3
2 1 NA NA 2
1 1 1 NA 12
2 NA 1 42 NA
NA NA 1 12 NA
2 1 NA 18 NA
2 1 NA 17 NA
NA 1 NA 13 3
2 NA NA 5 NA
1 NA NA 36 12
1 NA NA NA 2
NA NA 5 19 3
1 1 1 68 6
2 1 1 71 NA
2 NA 1 26 8
2 1 5 NA NA
1 NA NA NA 2
2 NA 1 NA 2
2 1 1 18 3
NA 1 NA 10 3
2 NA NA 67 2
2 1 1 NA NA
2 4 1 26 12
1 NA 1 9 3
1 NA 1 2 3
1 NA 1 NA NA
2 1 1 NA NA
NA 1 1 NA NA
1 2 NA 12 NA
2 2 1 5 NA
NA 1 3 9 3
1 1 1 5 NA
1 1 1 NA 12
2 1 NA NA 2
NA NA NA NA 2
1 1 NA 19 3
NA 1 1 12 NA
2 NA 1 NA 12
2 1 NA 74 NA
2 NA NA NA 2
NA 1 NA 35 3
NA 1 1 30 2
2 NA 1 NA NA
NA NA 1 NA NA
1 1 1 43 2
2 1 NA 13 NA
1 NA NA 10 NA
1 1 1 22 3
NA NA NA 15 3
2 1 NA 9 3
NA 1 1 4 3
NA 1 1 NA 2
2 1 NA 18 NA
2 1 1 16 3
NA 1 NA 68 2
1 1 1 48 2
NA NA NA 12 NA
1 1 1 8 NA
2 7 3 55 2
NA NA NA 2 NA
1 NA NA 12 3
NA NA 1 10 3
1 NA 1 53 3
2 1 1 46 NA
1 NA 1 4 3
NA NA 1 24 12
2 NA 1 47 2
NA 1 NA 19 NA
NA 1 2 13 NA
NA NA 1 NA 3
2 1 1 NA 2
NA NA NA 19 3
2 NA NA 15 NA
2 2 NA 19 NA
NA NA 1 40 2
NA 1 1 48 NA
NA NA NA NA NA
1 1 NA 54 3
1 1 5 NA 3
NA 1 3 6 NA
NA NA 1 NA 12
2 2 1 75 NA
1 1 1 63 2
1 1 1 70 2
1 1 NA 18 NA
2 1 NA 13 3
NA 1 5 34 12
1 NA 1 37 2
2 1 NA 69 2
1 1 2 NA NA
2 1 NA NA 12
1 3 1 NA 2
2 1 1 NA 2
1 1 NA 37 3
2 NA 1 NA NA
2 1 1 45 3
1 1 NA 9 8
1 1 1 NA 2
2 1 NA 24 12
1 NA 2 41 2
2 NA NA NA 2
2 NA NA 12 NA
2 1 1 NA 2
NA 1 NA 5 NA
2 1 1 NA 2
NA 7 3 77 11
NA 7 NA 14 3
2 NA 5 NA 3
2 1 1 NA 2
1 4 1 33 2
NA 7 1 4 NA
2 1 1 NA 2
2 1 1 43 NA
2 1 1 19 NA
1 NA 1 17 3
NA 1 NA NA NA
2 NA 1 4 NA
2 1 NA NA NA
NA NA 1 NA 2
NA 1 1 NA 2
2 NA 1 28 12
1 1 NA 26 12
NA 1 NA NA 2
NA 1 1 5 3
1 NA 1 5 3
2 1 1 48 2
2 1 1 15 NA
NA 1 1 25 5
2 1 1 52 2
2 1 NA 15 3
2 1 1 12 3
NA NA NA 72 NA
2 1 2 NA 2
1 1 2 29 6
NA 1 2 62 7
NA 1 NA NA NA
2 NA 1 NA 2
1 6 1 56 12
2 6 2 44 12
1 1 1 NA 2
2 1 1 NA 2
NA 1 1 28 3
NA 1 NA 62 2
NA 1 NA 19 NA
1 NA 1 NA 2
1 1 1 NA 3
2 1 1 6 3
NA 1 1 66 2
2 1 1 NA 2
NA 1 2 NA 2
1 NA NA 16 NA
1 1 2 11 3
1 NA NA NA NA
1 NA 1 3 3
NA 1 1 27 12
1 2 1 NA 3
NA 1 NA 28 3
1 2 1 NA 2
2 2 1 NA NA
2 NA 1 11 3
1 2 1 NA 2
1 NA NA 75 12
2 1 1 54 2
1 NA 1 12 3
NA NA 1 10 NA
2 1 5 64 2
NA NA NA 54 2
2 6 1 56 2
1 NA 1 27 3
1 NA NA NA 2
1 1 NA 13 3
NA 1 1 4 3
2 1 1 NA 12
2 NA 1 9 13
2 1 1 NA 2
1 1 1 NA 3
NA NA 1 68 2
1 1 1 NA NA
NA NA 1 NA 12
1 1 1 85 13
2 1 1 78 NA
1 1 1 NA NA
1 1 1 56 2
NA 1 1 NA 2
NA NA 1 65 2
1 NA 1 14 3
1 2 NA 12 NA
2 1 NA NA 12
1 NA 1 45 12
NA 1 1 NA 2
1 NA 1 32 3
1 1 NA 34 3
1 NA 1 49 12
2 NA 1 41 NA
1 1 1 29 2
1 NA 1 NA NA
1 NA 1 1 NA
NA NA 2 10 NA
1 1 2 8 3
NA 1 2 32 12
NA 1 1 NA NA
2 1 1 NA 3
NA 1 1 9 3
1 1 NA 65 6
1 1 1 28 NA
NA 1 1 60 2
1 7 2 NA NA
2 7 2 NA NA
2 NA 1 NA 2
2 1 1 65 2
1 NA 1 NA 3
2 NA 1 34 12
2 5 1 NA 2
2 NA 1 14 3
NA 1 NA 24 2
1 NA 1 2 3
NA 1 2 35 13
NA 1 1 19 8
2 NA 5 NA 2
1 1 1 17 8
1 1 NA NA 2
NA 1 1 60 12
1 NA 1 NA NA
2 1 1 77 2
1 NA 1 9 8
1 NA NA 9 8
2 2 1 20 NA
NA 2 NA 21 NA
2 2 1 NA 2
2 NA 1 2 3
2 NA 1 53 13
2 NA 1 34 2
2 1 1 2 4
2 1 4 NA NA
1 1 1 NA 2
NA 1 1 49 2
2 1 NA NA 2
2 NA NA 24 12
2 1 1 NA 2
1 1 NA 15 NA
2 1 1 76 12
NA 1 1 NA NA
1 1 1 15 3
NA 1 1 NA 3
2 1 5 8 3
NA NA 5 3 3
2 1 5 34 NA
NA NA 1 17 3
NA 2 1 15 3
1 NA NA 56 6
NA 1 1 86 NA
NA 1 1 57 2
2 1 1 14 NA
NA 1 NA 12 8
NA NA NA 62 2
NA NA 2 NA 8
2 1 5 NA 2
1 1 5 5 3
2 1 5 3 3
1 NA 1 64 2
2 1 1 54 2
2 NA 1 23 3
2 1 NA 20 3
1 1 1 42 NA
1 1 2 9 NA
1 NA 2 74 7
2 1 NA 28 3
NA NA 2 4 8
2 NA 1 68 2
2 1 NA 55 2
1 1 2 24 NA
2 1 1 NA 2
NA 1 1 NA 3
NA 1 1 19 3
NA 1 1 NA NA
NA 1 1 51 3
2 1 1 47 NA
1 NA 4 10 8
1 1 NA 70 2
NA 1 1 39 3
1 NA 1 NA 8
2 1 1 NA 2
2 1 1 47 2
1 NA NA NA 2
2 NA NA NA 2
1 1 1 73 7
2 7 5 35 NA
NA NA 5 NA 8
2 1 1 58 2
2 1 1 90 11
2 NA 1 NA 2
1 NA NA 4 3
NA 1 1 NA NA
1 1 1 NA NA
NA 1 1 5 3
2 1 1 NA NA
NA 1 1 4 3
NA NA 1 2 3
1 NA 1 NA NA
1 NA 1 NA 3
1 6 1 48 NA
1 NA 1 NA 2
2 NA NA 40 2
1 1 1 18 NA
2 1 NA 58 2
1 NA NA 26 3
2 1 NA 83 NA
NA 1 1 15 4
1 1 1 13 NA
2 2 1 58 13
1 2 1 58 13
2 1 1 30 2
NA NA 1 NA 2
1 7 5 5 NA
NA 7 NA 3 NA
NA 1 NA NA NA
1 NA 1 NA NA
1 1 1 10 3
1 NA 1 NA 2
2 1 1 19 NA
2 1 1 16 NA
2 NA 1 NA 2
NA 1 NA NA 2
NA 1 1 51 NA
NA 1 1 24 NA
2 1 NA NA 2
2 NA 2 18 NA
2 1 2 15 3
1 1 1 49 NA
2 NA 1 13 3
NA 1 1 11 3
NA 6 1 NA 2
NA 6 1 13 NA
1 1 5 5 3
NA 1 5 1 NA
2 1 NA 35 12
1 1 NA NA 2
1 2 NA 39 2
NA 2 NA 14 3
NA NA 1 5 3
2 1 1 NA 2
1 1 1 NA 2
2 1 NA NA 3
1 1 NA 9 NA
NA 1 NA NA 2
2 1 1 1 3
2 NA 1 9 4
1 1 NA NA 2
NA 1 1 26 3
1 1 1 NA 2
1 1 1 NA 12
1 1 NA 25 12
NA 1 NA NA NA
1 NA 1 89 NA
NA NA 1 30 3
1 2 NA 7 NA
2 NA NA 2 NA
2 1 1 57 2
NA 1 2 49 2
2 1 2 12 3
NA 1 2 11 3
2 NA 1 58 2
2 NA NA NA 2
2 NA 1 10 3
NA NA NA NA NA
2 NA 1 19 3
2 1 1 72 2
NA NA NA NA 2
1 8 1 NA NA
1 8 1 7 NA
1 1 1 50 3
1 2 1 NA 12
NA 1 1 41 2
1 1 NA 8 3
NA 1 1 6 3
NA 1 NA NA 2
NA 1 1 63 2
NA NA NA 65 2
1 1 1 81 2
NA 8 1 19 3
2 8 1 17 NA
2 1 NA 51 2
2 1 1 68 2
1 1 1 20 NA
NA 2 NA 26 3
2 2 1 NA 8
2 1 NA 49 2
1 1 1 24 NA
2 1 1 NA 2
2 NA 1 NA NA
2 1 5 NA 2
1 1 NA 85 NA
1 2 NA NA 2
1 2 1 20 3
2 2 NA 18 NA
